[07-18-2016 15:28:47.006] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(57) - Initializing SQLPlus version 0.1.0-SNAPSHOT
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(39) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@1188e820
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(59) - Adding alert
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(39) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@1188e820
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(39) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@1188e820
[07-18-2016 15:59:02.317] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(39) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@1188e820
[07-18-2016 15:59:37.426] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(193) - The user wants to quit SQLPlus
[07-18-2016 15:59:37.426] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(412) - Attempting to disconnect the SQLPlusConnection
[07-18-2016 15:59:37.426] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.disconnect(129) - Attempting to disconnect from the database
[07-18-2016 15:59:37.428] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.disconnect(131) - Disconnected from the database
[07-18-2016 15:59:37.428] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(414) - Disconnected the SQLPlusConnection
[07-18-2016 15:59:37.428] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(417) - Reset the console from jline
[07-18-2016 15:59:37.428] [main] INFO  com.mijecu25.sqlplus.SQLPlus.resetConsole(429) - About to reset the console from jline
[07-18-2016 15:59:37.434] [main] INFO  com.mijecu25.sqlplus.SQLPlus.resetConsole(431) - Reset the console from jline
[07-18-2016 15:59:37.434] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(420) - Quitting SQLPlus
[07-18-2016 16:28:41.247] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(61) - Initializing SQLPlus version 0.1.0-SNAPSHOT
[07-18-2016 16:28:41.343] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(103) - Create SQLPlusConnection
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.SQLPlus.createSQLPlusConnection(401) - Connection with username, password, and host
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.getConnection(109) - Creating a new SQLPlusMySQLConnection instance with username:sqlplus password:********* host:127.0.0.1
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.<init>(55) - Instantiating the credentials that will be used to connect to a mysql database
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.<init>(38) - Creating SQLPlusMySQLConnection with username:sqlplus password:********* host: 127.0.0.1 port:3306
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.<init>(42) - Will connect to a MySQL database using the credentials provided
[07-18-2016 16:28:41.344] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.connect(77) - Adding the connection properties to connect to a mysql database
[07-18-2016 16:28:41.361] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.connect(89) - Attempting to connect to the database: jdbc:mysql://127.0.0.1:3306/
[07-18-2016 16:28:41.586] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.getConnection(114) - Returning a SQLPlusMySQLConnection instance SQLPlusConnection [username=sqlplus, host=127.0.0.1, database=mysql, port=3306]
[07-18-2016 16:28:41.586] [main] INFO  com.mijecu25.sqlplus.SQLPlus.createSQLPlusConnection(405) - Created and returning a SQLPlusConnection SQLPlusConnection [username=sqlplus, host=127.0.0.1, database=mysql, port=3306]
[07-18-2016 16:28:41.586] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(34) - Creating a new AlertManager
[07-18-2016 16:28:41.587] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:28:44.970] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:28:44.971] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:28:44.987] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:28:44.987] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:28:44.987] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:28:44.988] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(63) - Adding a new alert
[07-18-2016 16:28:44.989] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:28:44.990] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 16:28:44.990] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:28:44.990] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:00.938] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:29:00.938] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:29:00.939] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:00.939] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:00.939] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:00.939] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:00.939] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:00.940] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(63) - Adding a new alert
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 16:29:00.941] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:00.942] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@130f889
[07-18-2016 16:29:07.594] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(195) - The user wants to quit SQLPlus
[07-18-2016 16:29:07.594] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(414) - Attempting to disconnect the SQLPlusConnection
[07-18-2016 16:29:07.594] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.disconnect(129) - Attempting to disconnect from the database
[07-18-2016 16:29:07.598] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.disconnect(131) - Disconnected from the database
[07-18-2016 16:29:07.598] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(416) - Disconnected the SQLPlusConnection
[07-18-2016 16:29:07.598] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(419) - Reset the console from jline
[07-18-2016 16:29:07.599] [main] INFO  com.mijecu25.sqlplus.SQLPlus.resetConsole(431) - About to reset the console from jline
[07-18-2016 16:29:07.605] [main] INFO  com.mijecu25.sqlplus.SQLPlus.resetConsole(433) - Reset the console from jline
[07-18-2016 16:29:07.605] [main] INFO  com.mijecu25.sqlplus.SQLPlus.exitSQLPlus(422) - Quitting SQLPlus
[07-18-2016 16:29:21.691] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(61) - Initializing SQLPlus version 0.1.0-SNAPSHOT
[07-18-2016 16:29:21.787] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(103) - Create SQLPlusConnection
[07-18-2016 16:29:21.787] [main] INFO  com.mijecu25.sqlplus.SQLPlus.createSQLPlusConnection(401) - Connection with username, password, and host
[07-18-2016 16:29:21.788] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.getConnection(109) - Creating a new SQLPlusMySQLConnection instance with username:sqlplus password:********* host:127.0.0.1
[07-18-2016 16:29:21.788] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.<init>(55) - Instantiating the credentials that will be used to connect to a mysql database
[07-18-2016 16:29:21.788] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.<init>(38) - Creating SQLPlusMySQLConnection with username:sqlplus password:********* host: 127.0.0.1 port:3306
[07-18-2016 16:29:21.788] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.<init>(42) - Will connect to a MySQL database using the credentials provided
[07-18-2016 16:29:21.788] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.connect(77) - Adding the connection properties to connect to a mysql database
[07-18-2016 16:29:21.806] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.connect(89) - Attempting to connect to the database: jdbc:mysql://127.0.0.1:3306/
[07-18-2016 16:29:21.998] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusMySQLConnection.getConnection(114) - Returning a SQLPlusMySQLConnection instance SQLPlusConnection [username=sqlplus, host=127.0.0.1, database=mysql, port=3306]
[07-18-2016 16:29:21.998] [main] INFO  com.mijecu25.sqlplus.SQLPlus.createSQLPlusConnection(405) - Created and returning a SQLPlusConnection SQLPlusConnection [username=sqlplus, host=127.0.0.1, database=mysql, port=3306]
[07-18-2016 16:29:21.998] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(34) - Creating a new AlertManager
[07-18-2016 16:29:21.999] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:22.592] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:29:22.593] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:29:22.608] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:22.609] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:22.610] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:29:22.610] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:29:22.610] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:29:22.610] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(63) - Adding a new alert
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:22.611] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:23.319] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:23.320] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(63) - Adding a new alert
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:23.321] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 16:29:23.322] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:23.322] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:26.704] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:29:26.705] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:29:26.705] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:26.705] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:26.706] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:26.706] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:26.708] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:29:26.709] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.addAlert(63) - Adding a new alert
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.printResult(47) - Printing message that acknowledges that an alert was created
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:26.710] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
[07-18-2016 16:29:27.993] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(213) - Raw input from the user: alert before insert in cards where name = 'blue';
[07-18-2016 16:29:27.993] [main] INFO  com.mijecu25.sqlplus.SQLPlus.main(219) - Will parse the user input to determine what to execute
[07-18-2016 16:29:27.993] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionConstant.<init>(19) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionLiteral.<init>(22) - Parsed and created an ExpressionConstant
[07-18-2016 16:29:27.994] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.Expression.<init>(16) - Parsed and created an Expression
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.core.expression.ExpressionBinary.<init>(25) - Parsed and created an ExpressionBinary
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.core.statement.Statement.<init>(42) - Created a Statement
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.alert.Alert.<init>(36) - Parsed and created an Alert
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.connection.SQLPlusConnection.execute(113) - Query to be executed: "Alert [statement=alert before insert in cards where name = 'blue';]"
[07-18-2016 16:29:27.995] [main] INFO  com.mijecu25.sqlplus.compiler.alert.AlertManager.getManager(38) - Returning an AlertManager instance com.mijecu25.sqlplus.compiler.alert.AlertManager@74294adb
